code,year,diag_age,rate,lower95,upper95,Race,Sex
di,1986,15-19,,,,Black,M
di,1986,20-24,,,,Black,M
di,1986,25-29,,,,Black,M
di,1986,30-34,,,,Black,M
di,1986,35-39,,,,Black,M
di,1986,40-44,27.42,15.973,43.902,Black,M
di,1986,45-49,109.067,81.934,142.308,Black,M
di,1986,50-54,195.227,154.803,242.977,Black,M
di,1986,55-59,284.377,233.724,342.752,Black,M
di,1986,60-64,494.931,422.504,576.213,Black,M
di,1986,65-69,627.51,537.98,727.681,Black,M
di,1986,70-74,718.632,603.339,849.541,Black,M
di,1986,75-79,922.976,760.663,1109.672,Black,M
di,1986,80-84,878.763,660.154,1146.595,Black,M
di,1986,85+,888.996,625.935,1225.363,Black,M
di,1987,All ages,86.89,81.605,92.427,Black,M
di,1987,00-04,,,,Black,M
di,1987,00,,,,Black,M
di,1987,01-04,,,,Black,M
di,1987,05-09,,,,Black,M
di,1987,10-14,,,,Black,M
di,1987,15-19,,,,Black,M
di,1987,20-24,,,,Black,M
di,1987,25-29,,,,Black,M
di,1987,30-34,,,,Black,M
di,1987,35-39,18.096,10.343,29.387,Black,M
di,1987,40-44,51.166,35.434,71.499,Black,M
di,1987,45-49,103.876,78.035,135.536,Black,M
di,1987,50-54,198.374,157.773,246.235,Black,M
di,1987,55-59,271.102,221.51,328.485,Black,M
di,1987,60-64,437.391,369.763,513.807,Black,M
di,1987,65-69,606.061,518.87,703.71,Black,M
di,1987,70-74,709.475,596.046,838.207,Black,M
di,1987,75-79,1088.757,914.69,1286.31,Black,M
di,1987,80-84,880.78,665.332,1143.766,Black,M
di,1987,85+,1056.985,773.846,1409.87,Black,M
di,1988,All ages,84.686,79.518,90.102,Black,M
di,1988,00-04,,,,Black,M
di,1988,00,,,,Black,M
di,1988,01-04,,,,Black,M
di,1988,05-09,,,,Black,M
di,1988,10-14,,,,Black,M
di,1988,15-19,,,,Black,M
di,1988,20-24,,,,Black,M
di,1988,25-29,,,,Black,M
di,1988,30-34,,,,Black,M
di,1988,35-39,27.166,17.58,40.102,Black,M
di,1988,40-44,60.709,43.935,81.774,Black,M
di,1988,45-49,114.414,87.721,146.674,Black,M
di,1988,50-54,201.924,161.29,249.682,Black,M
di,1988,55-59,246.305,198.8,301.741,Black,M
di,1988,60-64,386.1,322.818,458.163,Black,M
di,1988,65-69,650.992,561.258,750.993,Black,M
di,1988,70-74,764.828,647.704,897.011,Black,M
di,1988,75-79,807.134,660.155,977.084,Black,M
di,1988,80-84,1018.082,789,1292.929,Black,M
di,1988,85+,727.032,500.456,1021.024,Black,M
di,1989,All ages,84.239,79.133,89.588,Black,M
di,1989,00-04,,,,Black,M
di,1989,00,,,,Black,M
di,1989,01-04,,,,Black,M
di,1989,05-09,,,,Black,M
di,1989,10-14,,,,Black,M
di,1989,15-19,,,,Black,M
di,1989,20-24,,,,Black,M
di,1989,25-29,,,,Black,M
di,1989,30-34,,,,Black,M
di,1989,35-39,23.041,14.44,34.884,Black,M
di,1989,40-44,40.693,27.649,57.76,Black,M
di,1989,45-49,101.566,76.925,131.591,Black,M
di,1989,50-54,200.293,160.209,247.361,Black,M
di,1989,55-59,306.468,252.798,368.162,Black,M
di,1989,60-64,406.062,341.141,479.74,Black,M
di,1989,65-69,607.686,521.921,703.523,Black,M
di,1989,70-74,725.394,612.503,853.062,Black,M
di,1989,75-79,839.391,691.152,1010.006,Black,M
di,1989,80-84,966.467,747.465,1229.582,Black,M
di,1989,85+,849.618,606.979,1156.938,Black,M
di,1990,All ages,84.264,79.222,89.543,Black,M
di,1990,00-04,,,,Black,M
di,1990,00,,,,Black,M
di,1990,01-04,,,,Black,M
di,1990,05-09,,,,Black,M
di,1990,10-14,,,,Black,M
di,1990,15-19,,,,Black,M
di,1990,20-24,,,,Black,M
di,1990,25-29,,,,Black,M
di,1990,30-34,,,,Black,M
di,1990,35-39,28.109,18.678,40.626,Black,M
di,1990,40-44,47.254,33.603,64.598,Black,M
di,1990,45-49,96.253,72.708,124.993,Black,M
di,1990,50-54,186.372,148.227,231.337,Black,M
di,1990,55-59,315.525,260.948,378.149,Black,M
di,1990,60-64,457.814,388.791,535.558,Black,M
di,1990,65-69,580.174,497.169,673.074,Black,M
di,1990,70-74,718.9,607.747,844.499,Black,M
di,1990,75-79,787.689,646.156,951.008,Black,M
di,1990,80-84,1062.925,836.058,1332.386,Black,M
di,1990,85+,974.093,715.727,1295.338,Black,M
di,1991,All ages,82.408,77.482,87.565,Black,M
di,1991,00-04,,,,Black,M
di,1991,00,,,,Black,M
di,1991,01-04,,,,Black,M
di,1991,05-09,,,,Black,M
di,1991,10-14,,,,Black,M
di,1991,15-19,,,,Black,M
di,1991,20-24,,,,Black,M
di,1991,25-29,,,,Black,M
di,1991,30-34,,,,Black,M
di,1991,35-39,15.444,8.828,25.081,Black,M
di,1991,40-44,44.266,31.478,60.514,Black,M
di,1991,45-49,88.358,66.186,115.575,Black,M
di,1991,50-54,166.528,131.205,208.434,Black,M
di,1991,55-59,313.765,259.493,376.04,Black,M
di,1991,60-64,444.91,377.205,521.258,Black,M
di,1991,65-69,600.701,516.149,695.153,Black,M
di,1991,70-74,739.763,628.573,864.955,Black,M
di,1991,75-79,841.355,696.412,1007.569,Black,M
di,1991,80-84,845.378,648.146,1083.736,Black,M
di,1991,85+,1092.454,820.685,1425.415,Black,M
di,1992,All ages,81.755,76.909,86.827,Black,M
di,1992,00-04,,,,Black,M
di,1992,00,,,,Black,M
di,1992,01-04,,,,Black,M
di,1992,05-09,,,,Black,M
di,1992,10-14,,,,Black,M
di,1992,15-19,,,,Black,M
di,1992,20-24,,,,Black,M
di,1992,25-29,,,,Black,M
di,1992,30-34,,,,Black,M
di,1992,35-39,25.784,17.133,37.265,Black,M
di,1992,40-44,60.417,45.514,78.641,Black,M
di,1992,45-49,91.282,69.488,117.747,Black,M
di,1992,50-54,126.036,96.407,161.898,Black,M
di,1992,55-59,250.326,202.289,306.336,Black,M
di,1992,60-64,385.911,323.34,457.059,Black,M
di,1992,65-69,651.825,563.544,750.013,Black,M
di,1992,70-74,730.598,621.45,853.398,Black,M
di,1992,75-79,900.277,752.179,1069.006,Black,M
di,1992,80-84,924.561,719.364,1170.091,Black,M
di,1992,85+,1132.37,859.856,1463.851,Black,M
di,1993,All ages,84.534,79.662,89.626,Black,M
di,1993,00-04,,,,Black,M
di,1993,00,,,,Black,M
di,1993,01-04,,,,Black,M
di,1993,05-09,,,,Black,M
di,1993,10-14,,,,Black,M
di,1993,15-19,,,,Black,M
di,1993,20-24,,,,Black,M
di,1993,25-29,,,,Black,M
di,1993,30-34,,,,Black,M
di,1993,35-39,21.254,13.618,31.624,Black,M
di,1993,40-44,56.691,42.465,74.153,Black,M
di,1993,45-49,116.618,92.471,145.141,Black,M
di,1993,50-54,203.718,166.452,246.838,Black,M
di,1993,55-59,309.059,256.03,369.835,Black,M
di,1993,60-64,399.712,336.028,471.956,Black,M
di,1993,65-69,588.294,504.816,681.634,Black,M
di,1993,70-74,752.795,642.949,876.026,Black,M
