site,period,diag_age,rate,lower95,upper95,race,gender
0,1990,85+,1958.539,1894.708,2023.973,White,F
0,1991,All ages,452.674,448.457,456.921,White,F
0,1991,00-04,22.857,19.401,26.752,White,F
0,1991,00,28.425,20.307,38.707,White,F
0,1991,01-04,21.399,17.667,25.687,White,F
0,1991,05-09,9.668,7.43,12.37,White,F
0,1991,10-14,14.43,11.618,17.717,White,F
0,1991,15-19,19.155,15.772,23.049,White,F
0,1991,20-24,38.192,33.656,43.168,White,F
0,1991,25-29,58.668,53.428,64.282,White,F
0,1991,30-34,95.938,89.514,102.701,White,F
0,1991,35-39,163.731,155.058,172.762,White,F
0,1991,40-44,261.067,249.702,272.817,White,F
0,1991,45-49,436.249,419.274,453.735,White,F
0,1991,50-54,606.912,584.571,629.888,White,F
0,1991,55-59,823.275,795.54,851.731,White,F
0,1991,60-64,1102.68,1071.004,1135.054,White,F
0,1991,65-69,1418.928,1382.757,1455.805,White,F
0,1991,70-74,1742.637,1699.547,1786.542,White,F
0,1991,75-79,1948.301,1897.756,1999.852,White,F
0,1991,80-84,2023.262,1961.852,2086.106,White,F
0,1991,85+,2019.757,1956.119,2084.939,White,F
0,1992,All ages,450.612,446.426,454.827,White,F
0,1992,00-04,17.72,14.704,21.173,White,F
0,1992,00,28.742,20.534,39.139,White,F
0,1992,01-04,14.899,11.832,18.518,White,F
0,1992,05-09,8.294,6.231,10.822,White,F
0,1992,10-14,12.706,10.105,15.771,White,F
0,1992,15-19,24.813,20.952,29.18,White,F
0,1992,20-24,37.041,32.548,41.982,White,F
0,1992,25-29,63.689,58.152,69.611,White,F
0,1992,30-34,93.102,86.785,99.758,White,F
0,1992,35-39,163.351,154.79,172.263,White,F
0,1992,40-44,259.846,248.48,271.598,White,F
0,1992,45-49,411.575,395.809,427.808,White,F
0,1992,50-54,585.4,563.897,607.514,White,F
0,1992,55-59,818.908,791.332,847.2,White,F
0,1992,60-64,1122.991,1090.732,1155.961,White,F
0,1992,65-69,1449.982,1413.174,1487.507,White,F
0,1992,70-74,1702.801,1660.676,1745.724,White,F
0,1992,75-79,1902.546,1853.083,1952.996,White,F
0,1992,80-84,2009.563,1949.263,2071.253,White,F
0,1992,85+,1979.067,1917.145,2042.48,White,F
0,1993,All ages,445.873,441.728,450.048,White,F
0,1993,00-04,22.915,19.47,26.792,White,F
0,1993,00,27.274,19.204,37.594,White,F
0,1993,01-04,21.838,18.106,26.113,White,F
0,1993,05-09,11.47,9.022,14.377,White,F
0,1993,10-14,10.142,7.86,12.88,White,F
0,1993,15-19,20.834,17.342,24.822,White,F
0,1993,20-24,36.184,31.705,41.118,White,F
0,1993,25-29,58.649,53.266,64.428,White,F
0,1993,30-34,95.675,89.257,102.433,White,F
0,1993,35-39,159.601,151.212,168.334,White,F
0,1993,40-44,249.293,238.243,260.724,White,F
0,1993,45-49,416.159,400.557,432.214,White,F
0,1993,50-54,578.843,558.114,600.146,White,F
0,1993,55-59,790.353,763.522,817.886,White,F
0,1993,60-64,1080.071,1048.009,1112.865,White,F
0,1993,65-69,1407.623,1371.239,1444.728,White,F
0,1993,70-74,1677.434,1635.8,1719.86,White,F
