site,period,diag_age,rate,lower95,upper95,race,gender
0,1987,00,,,,Black,F
0,1987,01-04,,,,Black,F
0,1987,05-09,,,,Black,F
0,1987,10-14,,,,Black,F
0,1987,15-19,,,,Black,F
0,1987,20-24,24.019,16.086,34.496,Black,F
0,1987,25-29,44.862,34.065,57.994,Black,F
0,1987,30-34,69.303,55.357,85.694,Black,F
0,1987,35-39,149.209,126.574,174.724,Black,F
0,1987,40-44,242.178,208.71,279.486,Black,F
0,1987,45-49,390.697,342.138,444.216,Black,F
0,1987,50-54,634.565,565.45,709.797,Black,F
0,1987,55-59,791.212,711.902,876.941,Black,F
0,1987,60-64,1163.802,1063.523,1270.989,Black,F
0,1987,65-69,1318.399,1204.461,1440.21,Black,F
0,1987,70-74,1439.556,1303.568,1585.875,Black,F
0,1987,75-79,1542.615,1378.209,1721.235,Black,F
0,1987,80-84,1908.495,1666.731,2175.47,Black,F
0,1987,85+,2048.849,1776.682,2350.915,Black,F
0,1988,All ages,290.921,281.746,300.318,Black,F
0,1988,00-04,15.76,9.34,24.907,Black,F
0,1988,00,,,,Black,F
0,1988,01-04,17.942,10.255,29.136,Black,F
0,1988,05-09,,,,Black,F
0,1988,10-14,,,,Black,F
0,1988,15-19,15.329,8.93,24.543,Black,F
0,1988,20-24,25.944,17.627,36.825,Black,F
0,1988,25-29,40.753,30.527,53.306,Black,F
0,1988,30-34,79.463,64.654,96.648,Black,F
0,1988,35-39,167.404,143.841,193.727,Black,F
0,1988,40-44,275.15,240.444,313.458,Black,F
0,1988,45-49,416.223,366.979,470.233,Black,F
0,1988,50-54,619.051,551.518,692.57,Black,F
0,1988,55-59,822.105,740.888,909.794,Black,F
0,1988,60-64,1120.841,1022.8,1225.743,Black,F
0,1988,65-69,1346.396,1232.5,1467.985,Black,F
0,1988,70-74,1490.318,1352.923,1637.883,Black,F
0,1988,75-79,1556.258,1394.05,1732.158,Black,F
0,1988,80-84,2117.954,1868.313,2391.662,Black,F
0,1988,85+,1928.481,1669.835,2215.842,Black,F
0,1989,All ages,280.363,271.446,289.497,Black,F
0,1989,00-04,21.631,14.13,31.694,Black,F
0,1989,00,,,,Black,F
0,1989,01-04,18.271,10.644,29.254,Black,F
0,1989,05-09,,,,Black,F
0,1989,10-14,,,,Black,F
0,1989,15-19,15.386,8.963,24.635,Black,F
0,1989,20-24,19.462,12.337,29.203,Black,F
0,1989,25-29,46.12,35.194,59.365,Black,F
0,1989,30-34,79.597,64.902,96.625,Black,F
0,1989,35-39,152.251,130.224,176.936,Black,F
0,1989,40-44,242.117,210.763,276.821,Black,F
0,1989,45-49,351.639,307.19,400.713,Black,F
0,1989,50-54,564.893,501.207,634.43,Black,F
0,1989,55-59,840.523,758.021,929.553,Black,F
0,1989,60-64,1154.954,1055.634,1261.103,Black,F
0,1989,65-69,1352.875,1239.925,1473.349,Black,F
