site,period,diag_age,rate,lower95,upper95,race,gender
0,1988,70-74,2785.569,2725.684,2846.439,All races,M
0,1988,75-79,3394.56,3314.777,3475.779,All races,M
0,1988,80-84,3806.966,3693.389,3923.148,All races,M
0,1988,85+,3838.403,3698.003,3982.769,All races,M
0,1989,All ages,445.524,441.661,449.411,All races,M
0,1989,00-04,21.035,18.158,24.239,All races,M
0,1989,00,24.639,18.103,32.764,All races,M
0,1989,01-04,20.077,16.932,23.637,All races,M
0,1989,05-09,12.347,10.129,14.907,All races,M
0,1989,10-14,15.21,12.641,18.147,All races,M
0,1989,15-19,21.237,18.231,24.596,All races,M
0,1989,20-24,33.451,29.79,37.437,All races,M
0,1989,25-29,60.133,55.536,65.01,All races,M
0,1989,30-34,88.799,83.233,94.64,All races,M
0,1989,35-39,122.358,115.455,129.566,All races,M
0,1989,40-44,163.639,155.066,172.563,All races,M
0,1989,45-49,267.94,255.447,280.885,All races,M
0,1989,50-54,465.808,447.333,484.849,All races,M
0,1989,55-59,836.062,809.973,862.777,All races,M
0,1989,60-64,1399.404,1365.177,1434.271,All races,M
0,1989,65-69,2078.123,2033.899,2123.067,All races,M
0,1989,70-74,2886.773,2826.366,2948.146,All races,M
0,1989,75-79,3446.617,3367.262,3527.369,All races,M
0,1989,80-84,3787.095,3675.887,3900.812,All races,M
0,1989,85+,3845.237,3706.618,3987.713,All races,M
0,1990,All ages,466.605,462.679,470.556,All races,M
0,1990,00-04,21.272,18.412,24.45,All races,M
0,1990,00,19.186,13.578,26.335,All races,M
0,1990,01-04,21.835,18.583,25.493,All races,M
0,1990,05-09,14.268,11.886,16.988,All races,M
0,1990,10-14,12.81,10.498,15.479,All races,M
0,1990,15-19,19.898,16.969,23.187,All races,M
0,1990,20-24,35.127,31.366,39.215,All races,M
0,1990,25-29,58.699,54.132,63.547,All races,M
0,1990,30-34,90.485,84.889,96.354,All races,M
0,1990,35-39,131.844,124.776,139.208,All races,M
0,1990,40-44,167.443,158.986,176.233,All races,M
0,1990,45-49,256.388,244.389,268.824,All races,M
0,1990,50-54,475.946,457.419,495.031,All races,M
0,1990,55-59,863.595,836.991,890.829,All races,M
0,1990,60-64,1440.577,1405.74,1476.059,All races,M
0,1990,65-69,2237.795,2192.101,2284.202,All races,M
0,1990,70-74,3003.942,2942.991,3065.837,All races,M
0,1990,75-79,3618.073,3537.856,3699.65,All races,M
0,1990,80-84,4065.555,3952.36,4181.169,All races,M
0,1990,85+,4041.107,3900.851,4185.118,All races,M
0,1991,All ages,503.855,499.806,507.93,All races,M
0,1991,00-04,21.794,18.919,24.982,All races,M
0,1991,00,19.402,13.73,26.631,All races,M
0,1991,01-04,22.419,19.157,26.077,All races,M
0,1991,05-09,12.221,10.034,14.742,All races,M
0,1991,10-14,13.199,10.888,15.856,All races,M
0,1991,15-19,22.529,19.375,26.05,All races,M
0,1991,20-24,31.223,27.679,35.095,All races,M
0,1991,25-29,62.568,57.817,67.604,All races,M
0,1991,30-34,90.312,84.773,96.118,All races,M
0,1991,35-39,121.36,114.685,128.322,All races,M
0,1991,40-44,170.352,162.042,178.978,All races,M
0,1991,45-49,285.455,272.934,298.402,All races,M
0,1991,50-54,511.146,492.239,530.593,All races,M
0,1991,55-59,899.322,872.17,927.105,All races,M
0,1991,60-64,1558.824,1522.577,1595.715,All races,M
0,1991,65-69,2450.948,2402.908,2499.706,All races,M
0,1991,70-74,3337.52,3274.209,3401.748,All races,M
0,1991,75-79,3924.606,3842.515,4008.01,All races,M
0,1991,80-84,4303.497,4189.146,4420.179,All races,M
0,1991,85+,4305.71,4163.75,4451.277,All races,M
0,1992,All ages,525.229,521.127,529.355,All races,M
0,1992,00-04,20.466,17.701,23.541,All races,M
0,1992,00,19.588,13.862,26.887,All races,M
0,1992,01-04,20.689,17.589,24.179,All races,M
0,1992,05-09,10.815,8.77,13.193,All races,M
0,1992,10-14,12.18,9.992,14.706,All races,M
0,1992,15-19,24.329,21.058,27.964,All races,M
0,1992,20-24,34.168,30.452,38.211,All races,M
0,1992,25-29,57.422,52.84,62.296,All races,M
0,1992,30-34,89.314,83.842,95.05,All races,M
0,1992,35-39,125.664,118.976,132.631,All races,M
0,1992,40-44,168.107,159.867,176.661,All races,M
0,1992,45-49,276.327,264.548,288.496,All races,M
0,1992,50-54,518.315,499.681,537.466,All races,M
0,1992,55-59,945.321,917.643,973.622,All races,M
0,1992,60-64,1651.089,1613.607,1689.223,All races,M
0,1992,65-69,2683.875,2633.375,2735.1,All races,M
